,epoch,train_mse,train_r2,test_mse,test_r2
79,79,0.004724520867690444,0.951279878616333,0.0053642297789338045,0.9407636523246765
80,80,0.004644831616431475,0.9520994424819946,0.005139569315360859,0.942954421043396
81,81,0.004662248374894261,0.9518404603004456,0.005203291366342455,0.9426814913749695
82,82,0.004500894520431757,0.9535790681838989,0.005011977373214904,0.9449849724769592
83,83,0.004336005760356784,0.9553050398826599,0.004959194950060919,0.9452871680259705
84,84,0.0042908490244299175,0.9557490348815918,0.005197695521928836,0.9428170323371887
85,85,0.004230160059407353,0.9563489556312561,0.0051794919854728505,0.9424559473991394
86,86,0.0041813569255173206,0.9568948149681091,0.004829183177207597,0.9465577602386475
87,87,0.004067175250500441,0.9581449627876282,0.004919238679576665,0.945305347442627
88,88,0.003997934462502599,0.9587461352348328,0.00497869354148861,0.9450518488883972
89,89,0.0039068407788872715,0.9597633481025696,0.004890850090305321,0.9456703662872314
90,90,0.003885511986911297,0.9599722623825073,0.004896463200566359,0.9457455277442932
91,91,0.0038023422826081515,0.9608660936355591,0.004938748723361641,0.9451454281806946
92,92,0.0037875425778329374,0.9609307646751404,0.004902967106318101,0.9458892941474915
93,93,0.003704994326457381,0.961941659450531,0.0048694328288547695,0.9462767243385315
94,94,0.0036924821082502603,0.9619367718696594,0.005019140175136272,0.9446849226951599
95,95,0.003666908061131835,0.9621802568435669,0.004868285643169656,0.9459785223007202
96,96,0.003639672089368105,0.9625512361526489,0.004828155128052458,0.9467408061027527
97,97,0.0036630510948598384,0.9623333215713501,0.004823240014957264,0.9466322660446167
98,98,0.0036627535726875067,0.9622020125389099,0.0049138172616949305,0.9457967877388
99,99,0.0035906957797706127,0.9629230499267578,0.0048222051991615444,0.9464643597602844
