,epoch,train_mse,train_r2,test_mse,test_r2
50,50,0.0006638236672151834,0.9932124018669128,0.000745747214750736,0.9917610883712769
51,51,0.0006821154353674502,0.9930216670036316,0.0006465694259532029,0.9928369522094727
52,52,0.0005960915077012032,0.9939157962799072,0.0007089436385285808,0.9921628832817078
53,53,0.0006163206254132092,0.9937073588371277,0.0006669808481092332,0.9926497340202332
54,54,0.0005816266855690628,0.9940665364265442,0.0006978867913858267,0.9922722578048706
55,55,0.0005792048734147102,0.9940984845161438,0.000682894438796211,0.9924749732017517
56,56,0.000639661124907434,0.993470311164856,0.000634336722214357,0.9929856657981873
57,57,0.0005358633100986481,0.9945382475852966,0.0005711061348847579,0.9937213063240051
58,58,0.0005606253289151937,0.994271457195282,0.0006305371662165271,0.9930523037910461
59,59,0.0005289677770342677,0.9946052432060242,0.0006064228891773382,0.9932662844657898
60,60,0.0005394674900453538,0.9944895505905151,0.0007037652594590327,0.992209255695343
61,61,0.0004865016331896186,0.995051920413971,0.000777407294663135,0.9914306998252869
62,62,0.00046560522075742483,0.9952639937400818,0.0005901568347326247,0.9935137033462524
63,63,0.000467550830449909,0.9952327609062195,0.0005824327208756586,0.9935845136642456
64,64,0.00043931258376687764,0.9955284595489502,0.0007373830430879025,0.9918522834777832
65,65,0.00043997230287641287,0.995527446269989,0.0005082507241240819,0.9944382309913635
66,66,0.00042932767886668446,0.9956384897232056,0.000790380110629485,0.9912911653518677
67,67,0.0004300986318849027,0.9956361055374146,0.0005141963383721304,0.9943506717681885
68,68,0.0004376881674397737,0.9955481886863708,0.0005355787352527841,0.9941035509109497
69,69,0.0003993216131348163,0.9959477186203003,0.0004652574298233958,0.9949052333831787
70,70,0.0003693785420618951,0.9962632060050964,0.00044774326579499757,0.995076596736908
71,71,0.0003608366462867707,0.9963449239730835,0.0006334347463052836,0.9930148124694824
72,72,0.00037883500126190486,0.9961576461791992,0.0004957530218234751,0.9945486783981323
73,73,0.0003349087859969586,0.9966151714324951,0.0004890917634838843,0.9946559071540833
74,74,0.0003352176247863099,0.9966097474098206,0.00044315532250038814,0.9951338171958923
75,75,0.0003206238494021818,0.9967651963233948,0.00047170908965199487,0.9948437213897705
76,76,0.00029388524556998164,0.9970399737358093,0.00044929475279786857,0.9950517416000366
