,epoch,train_mse,train_r2,test_mse,test_r2
43,43,0.007829178366810083,0.9192582368850708,0.007467114686733112,0.9167475700378418
44,44,0.007817454099655152,0.9193006157875061,0.007026930936262943,0.9220477938652039
45,45,0.007700508523732424,0.9206283092498779,0.007871563779190183,0.9126148819923401
46,46,0.007672881823033094,0.9206730127334595,0.007226332672871649,0.91971355676651
47,47,0.007611767433583737,0.9215268492698669,0.007076520370901562,0.9214407801628113
48,48,0.007528817348182201,0.9223065972328186,0.006928969072760083,0.9228379726409912
49,49,0.00744380796700716,0.9230762124061584,0.00668210067669861,0.9255656003952026
50,50,0.0074821278601884846,0.9227089285850525,0.006762325559975579,0.9244450330734253
51,51,0.007210170086473226,0.9255027174949646,0.006976282529649325,0.9222791790962219
52,52,0.0072597237527370455,0.9250437021255493,0.007074519424350001,0.9216140508651733
53,53,0.007145839300006628,0.9262418150901794,0.007238355072331615,0.919405460357666
54,54,0.007101283930242061,0.9267064929008484,0.006467454746598378,0.9278251528739929
55,55,0.006969740942120552,0.9281643033027649,0.006323618377791718,0.9292815327644348
56,56,0.006846258487552405,0.9293999671936035,0.006691579590551555,0.9256384372711182
57,57,0.0067562835887074475,0.930277407169342,0.006225986173376441,0.930427610874176
58,58,0.006459315344691277,0.93325275182724,0.006199175710207783,0.9310861825942993
59,59,0.0064775671735405925,0.9331091046333313,0.005907408005441539,0.9341788291931152
60,60,0.006224845781922341,0.9356235861778259,0.005899841140490025,0.93452388048172
61,61,0.006046145893633365,0.9376660585403442,0.005793927746708505,0.9353917241096497
62,62,0.006075204279273748,0.9372991919517517,0.005781030675279908,0.9360244870185852
63,63,0.006046322280541062,0.9374729990959167,0.006062751679564826,0.9323434233665466
64,64,0.005812917955219745,0.9399160146713257,0.005870859560673125,0.9345915913581848
65,65,0.005702502252534032,0.9411510825157166,0.0055617641628487036,0.9381062388420105
66,66,0.0056374560333788395,0.9418535232543945,0.005486999289132655,0.9389032125473022
67,67,0.0056204706951975825,0.9420737028121948,0.005373850173782557,0.9402700066566467
68,68,0.005437181590124965,0.9438834190368652,0.005055883404565975,0.9436469674110413
69,69,0.00519906609877944,0.9463623762130737,0.004940264181641396,0.94537752866745
70,70,0.005197646696120501,0.9464385509490967,0.00535121385473758,0.9404430985450745
71,71,0.0051294530238956216,0.947075605392456,0.004883545421762392,0.9455646276473999
72,72,0.005033247709274292,0.9480302333831787,0.00512986836838536,0.9425065517425537
73,73,0.00499160567112267,0.9485002756118774,0.004653806681744754,0.9482694864273071
74,74,0.004929653085768223,0.9490834474563599,0.004632821248378605,0.9483237862586975
75,75,0.004753839841112494,0.9510051608085632,0.004581719920679461,0.9488071203231812
76,76,0.004683750927448273,0.9516876339912415,0.004520303606113885,0.9497771263122559
77,77,0.0046391189582645894,0.9520846009254456,0.004606058850185946,0.9488717913627625
78,78,0.004518792467191815,0.9533573389053345,0.004377719429612625,0.9513474702835083
