,epoch,train_mse,train_r2,test_mse,test_r2
69,69,0.00834898330643773,0.9137569069862366,0.007747895899228752,0.9141779541969299
70,70,0.008368537023663521,0.9136520624160767,0.007638357565156184,0.915124773979187
71,71,0.008322285149246454,0.9140123724937439,0.007670537743251771,0.914747416973114
72,72,0.008359543737024069,0.9135711193084717,0.007688805664656684,0.9141305088996887
73,73,0.008361283801496028,0.9136142730712891,0.007712660968536511,0.9143556356430054
74,74,0.008349123552441598,0.9136473536491394,0.007650289539014921,0.9151474237442017
75,75,0.008281057432293891,0.9145207405090332,0.007599884760566056,0.9155496954917908
76,76,0.00825677564740181,0.9147010445594788,0.007709139594226144,0.9144306778907776
77,77,0.008278161741793156,0.9143548011779785,0.007624072837643325,0.915428876876831
78,78,0.008310363456606865,0.9140675067901611,0.007641150921699591,0.9151209592819214
79,79,0.008248396258801222,0.9147820472717285,0.007605435632285662,0.9156326055526733
80,80,0.0082590800113976,0.9146516919136047,0.007645115416380577,0.9148103594779968
81,81,0.008244923144578933,0.9146639108657837,0.007630836029420607,0.9154809713363647
82,82,0.00823342690616846,0.9148886203765869,0.007634329711436294,0.9152049422264099
83,83,0.00820217957906425,0.9152626991271973,0.007666526813409291,0.9149356484413147
84,84,0.008167657729238272,0.9155648946762085,0.007639358969754539,0.9151082634925842
85,85,0.008193501509726047,0.9152567982673645,0.00757314549991861,0.9158203601837158
86,86,0.008183523878455163,0.9154269099235535,0.007599591743201017,0.9155062437057495
87,87,0.008169396612793207,0.9157052040100098,0.007578587450552732,0.9158780574798584
88,88,0.008161791026592254,0.915553629398346,0.0076107041095383465,0.9151324033737183
89,89,0.008170567028224468,0.9156206846237183,0.007571163878310472,0.9157753586769104
90,90,0.008158385656774044,0.9157096743583679,0.007570997884613462,0.9158661961555481
91,91,0.008133681301027536,0.9160305261611938,0.00761365971993655,0.9155030250549316
92,92,0.00815848334878683,0.9155877828598022,0.007572048867587,0.9160083532333374
93,93,0.008129274077713489,0.9162339568138123,0.007581105004646815,0.9161328673362732
94,94,0.00812807247415185,0.9159489274024963,0.007586944004287943,0.9159712195396423
95,95,0.008137724328786134,0.91579270362854,0.007564692219602875,0.9162506461143494
96,96,0.00812236726284027,0.9161683917045593,0.007569890454760753,0.9163062572479248
97,97,0.008106499996036291,0.9163874387741089,0.007613794761709869,0.915617823600769
98,98,0.008131346262991428,0.9158176183700562,0.007638488445081748,0.9152345061302185
99,99,0.008118373565375805,0.9158930778503418,0.007616429356858134,0.9156141877174377
